,Group.1,qdap_value_rel,sent_negv_rel,sent_posv_rel,sent_val_rel,posextind_rel,negextind_rel,valuext_rel,qdap_value_rel_50,sent_negv_rel_50,sent_posv_rel_50,sent_val_rel_50,posextind_rel_50,negextind_rel_50,valuext_rel_50,qdap_value_rel_sd,sent_negv_rel_sd,sent_posv_rel_sd,sent_val_rel_sd,posextind_rel_sd,negextind_rel_sd,valuext_rel_sd,qdap_value,sent_negv,sent_posv,sent_val,posextind,negextind,valuext
284,2013.07,-3.33E-06,-0.005249503,0.00308139,-0.002168113,0.002409636,-0.004269123,-0.001859487,1.62E-07,-0.004526911,0.002759507,-0.001852339,0.002159358,-0.003932816,-0.001761626,9.61E-05,0.003186878,0.001712793,0.003142756,0.001548005,0.002339391,0.002228548,-2.20E-06,-0.004816083,0.002977985,-0.001838098,0.002272748,-0.003845864,-0.001573116
285,2013.08,-3.93E-06,-0.005813301,0.003172609,-0.002640692,0.002391413,-0.004744262,-0.002352848,8.01E-06,-0.005440978,0.002834247,-0.002358388,0.00229984,-0.00410461,-0.00182378,0.000140378,0.003716513,0.001954673,0.00435851,0.001296194,0.002931293,0.003225327,-2.38E-06,-0.005576188,0.003106587,-0.002469601,0.002278242,-0.004325556,-0.002047314
286,2013.09,-8.02E-06,-0.006127508,0.002908161,-0.003219347,0.002250047,-0.004811755,-0.002561708,4.02E-06,-0.005282185,0.002505125,-0.002315986,0.00201875,-0.00454962,-0.002310102,0.000103535,0.003025632,0.001634126,0.003208578,0.001320272,0.002050301,0.002245518,1.12E-06,-0.005958563,0.002754135,-0.003204428,0.002076542,-0.004504565,-0.002428023
287,2013.1,-4.01E-06,-0.005323432,0.002803451,-0.002519981,0.002281718,-0.004216515,-0.001934796,6.75E-06,-0.004624971,0.002621963,-0.001741034,0.002096346,-0.003809685,-0.001515457,0.000151254,0.003593882,0.001248658,0.004110338,0.001076735,0.002465584,0.00293983,2.77E-07,-0.005326134,0.002703841,-0.002622292,0.002151599,-0.004103742,-0.001952143
288,2013.11,2.33E-05,-0.00519829,0.002789707,-0.002408583,0.002149219,-0.004392999,-0.00224378,1.18E-05,-0.004501566,0.002469612,-0.001660466,0.001978947,-0.00379057,-0.001854073,0.00014258,0.003521443,0.00196585,0.004155554,0.001621124,0.003013668,0.003590076,1.50E-05,-0.005262297,0.002896044,-0.002366252,0.002155013,-0.004348535,-0.002193521
289,2013.12,-1.35E-05,-0.006147184,0.003057054,-0.00309013,0.002316895,-0.004848852,-0.002531957,-2.95E-06,-0.005227223,0.002969895,-0.00232793,0.002216761,-0.004272445,-0.002074067,0.000128239,0.003551646,0.001470232,0.003726592,0.001136016,0.002661316,0.003159428,5.59E-07,-0.00584799,0.003093201,-0.002754788,0.002141477,-0.004245625,-0.002104148
290,2014.01,2.03E-05,-0.005386066,0.003391905,-0.001994161,0.002679704,-0.004318594,-0.00163889,1.53E-05,-0.004534378,0.00292298,-0.001894922,0.00225452,-0.004040842,-0.001742904,0.000117395,0.003520176,0.002009118,0.004224331,0.001651596,0.002399832,0.003029329,7.22E-06,-0.005683369,0.003124194,-0.002559176,0.002372407,-0.004414272,-0.002041865
291,2014.02,-7.70E-06,-0.005373382,0.003082355,-0.002291026,0.002443544,-0.004331325,-0.001887781,-7.47E-06,-0.005026103,0.002481408,-0.002255254,0.002023839,-0.004153249,-0.001919277,0.000108404,0.003066621,0.002046779,0.003913349,0.001585812,0.002362876,0.003025757,-6.99E-06,-0.005317766,0.002826457,-0.002491309,0.002179658,-0.004141357,-0.001961698
292,2014.03,2.72E-05,-0.004811468,0.003162843,-0.001648624,0.00239038,-0.003844607,-0.001454227,8.00E-06,-0.004151913,0.002910388,-0.001899043,0.002186671,-0.003492292,-0.00151328,0.000108175,0.0027022,0.00195084,0.003475585,0.001298438,0.001871318,0.002317758,9.88E-06,-0.005011523,0.00306402,-0.001947503,0.002244801,-0.003867305,-0.001622504
293,2014.04,7.57E-06,-0.005539671,0.003058589,-0.002481082,0.002388349,-0.004458571,-0.002070221,2.61E-06,-0.004863779,0.002751066,-0.002271689,0.00204452,-0.004225056,-0.002059221,0.000109418,0.003123743,0.001651159,0.00387791,0.001462989,0.002260071,0.002977274,6.41E-08,-0.005580329,0.002989421,-0.002590908,0.002250551,-0.00435792,-0.002107369
294,2014.05,-1.42E-05,-0.005760311,0.002997736,-0.002762575,0.002382685,-0.004713282,-0.002330597,7.40E-07,-0.005199306,0.002954335,-0.002726447,0.002276556,-0.004496493,-0.002054184,9.46E-05,0.002756674,0.001772605,0.00295851,0.001553868,0.002179185,0.002469539,-4.15E-06,-0.005804731,0.003017875,-0.002786857,0.002330614,-0.004553288,-0.002222674
295,2014.06,-1.49E-05,-0.005910439,0.002659171,-0.003251268,0.002072557,-0.004800683,-0.002728126,6.76E-07,-0.005063647,0.002229883,-0.002361563,0.001775591,-0.004451254,-0.002311635,0.000119047,0.003746251,0.00151691,0.004344831,0.001198889,0.002692952,0.003211406,-3.31E-06,-0.005775054,0.002580827,-0.003194227,0.001997968,-0.004575141,-0.002577174
296,2014.07,-1.14E-05,-0.005064231,0.002656949,-0.002407282,0.002088071,-0.004177835,-0.002089763,-3.88E-06,-0.004338221,0.002372636,-0.001967782,0.001935244,-0.003801016,-0.001912052,0.000107256,0.003103122,0.001243954,0.003561073,0.000997494,0.002371492,0.002731579,-6.04E-06,-0.004749573,0.002658856,-0.002090718,0.001978052,-0.003716234,-0.001738183
297,2014.08,1.15E-05,-0.005619231,0.00311621,-0.002503021,0.002286802,-0.00453311,-0.002246308,1.89E-06,-0.00578967,0.00287565,-0.002829705,0.002271315,-0.004500656,-0.002252191,7.54E-05,0.00277628,0.001691599,0.003241965,0.001156969,0.002307381,0.00260336,2.16E-06,-0.005633235,0.003122681,-0.002510553,0.002213868,-0.004337341,-0.002123473
298,2014.09,-6.10E-06,-0.005415149,0.002730375,-0.002684774,0.002140475,-0.004341482,-0.002201007,-4.70E-06,-0.005184573,0.002447832,-0.0028185,0.002107357,-0.004318002,-0.002373488,7.61E-05,0.002971597,0.00159867,0.003525019,0.001208322,0.002227461,0.002594412,-5.10E-06,-0.005543205,0.002766461,-0.002776744,0.002127746,-0.004347824,-0.002220078
299,2014.1,-6.55E-06,-0.0060863,0.002840739,-0.003245561,0.00223717,-0.004746519,-0.002509349,-4.76E-06,-0.005210393,0.00267049,-0.002619624,0.002074229,-0.004285382,-0.002350128,8.63E-05,0.00401335,0.001452715,0.003846156,0.001367323,0.002329726,0.002350761,-5.64E-06,-0.005802855,0.002756304,-0.003046551,0.00212934,-0.004476403,-0.002347063
300,2014.11,1.82E-05,-0.005861961,0.0032492,-0.002612761,0.002573875,-0.004728452,-0.002154577,9.62E-06,-0.005286709,0.002914798,-0.002364521,0.002104054,-0.00452541,-0.002297014,7.30E-05,0.003068525,0.00172281,0.003348302,0.001548662,0.002301952,0.002364762,8.12E-06,-0.005881831,0.002751389,-0.003130441,0.002063826,-0.004399454,-0.002335629
301,2014.12,2.56E-06,-0.005882446,0.002782378,-0.003100068,0.002207851,-0.004517969,-0.002310118,-1.76E-06,-0.00506523,0.002687844,-0.002857335,0.002035534,-0.004024909,-0.002269083,7.59E-05,0.00347765,0.00128442,0.003938516,0.00099715,0.00254821,0.002863918,3.51E-06,-0.005402988,0.002743382,-0.002659605,0.002086935,-0.004093024,-0.00200609
302,2015.01,1.75E-06,-0.004824723,0.002955607,-0.001869117,0.002263548,-0.00420184,-0.001938292,5.49E-08,-0.004426872,0.003381647,-0.002117972,0.002187251,-0.004065761,-0.002204804,5.58E-05,0.002287523,0.001393448,0.002883426,0.000920357,0.001849993,0.001623771,5.90E-06,-0.004978301,0.002995546,-0.001982755,0.002251646,-0.00409966,-0.001848014
