"Link","Name"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_3_3","Time deposits of domestic banks (MFIs) short-therm"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_3_4","Time deposits of domestic banks (MFIs), medium- and longtherm"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_4_1","Deposits and borrowing from foreign banks (MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_4_2","Sight deposits of foreign banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_4_3","Time deposits of foreign banks (MFIs) short-therm"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_4_4","Time deposits of foreign banks (MFIs), medium- and longtherm"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_5_1","Deposits of banks to the Bundesbank (MFI) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8i1","Overnight deposits, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8x9","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y1","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y2","Domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y3","Banks (MFIs) domiciled in other euro-area member states"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y4","Banks domiciled outside of the euro area"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y5","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y6","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y7","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y8","of which to enterprises and households (including non-profit institutions serving households)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8y9","of which to general governement"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8i2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8z1","of which: to enterprises and households"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8z2","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_1_1","Savings deposits of non-banks (non-MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_1_2","Savings deposits of non-banks (non-MFIs) at 3 months´  notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_1_3","Savings deposits of non-banks (non-MFIs) at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_2_1","Savings deposits of domestic households total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_2_2","Savings deposits of domestic households at 3 months´ notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_2_3","Savings deposits of domestic households at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_3_1","Savings deposits of domestic non-profit institutions total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_3_2","Savings deposits of domestic non-profit institutions at 3 months´ notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_3_3","Savings deposits of domestic non-profit institutions at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_4_1","Savings deposits of domestic enterprises  total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_4_2","Savings deposits of domestic enterprises at 3 months´ notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_4_3","Savings deposits of domestic enterprises at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_5_1","Savings deposits of domestic government total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_5_2","Savings deposits of domestic government at 3 months´ notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_5_3","Savings deposits of domestic government at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_6_1","Savings deposits of non-residents total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_6_2","Savings deposits of non-residents at 3 months´ notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_6_3","Savings deposits of non-residents at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_7_1","Special savings facilities of domestic non-banks (non-MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_7_2","Special savings facilities of domestic non-banks (non-MFIs) at 3 months´ notice"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_7_3","Special savings facilities of domestic non-banks (non-MFIs) at a period of notice of more than 3 months"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_8_1","Bank savings bonds purchased by non-banks (non-MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_8_2","Bank savings bonds purchased by non-banks (non-MFIs) for up to and including 1 year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_8_3","Bank savings bonds purchased by non-banks (non-MFIs) over one year and up to and including 2 years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_8_4","Bank savings bonds purchased by non-banks (non-MFIs) over more than 2 years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_9_1","Bank savings bonds purchased by domestic households total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_9_2","Bank savings bonds purchased by domestic households over more than 2 years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_10_1","Bank savings bonds purchased by domestic enterprises  total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_11_1","Bank savings bonds purchased by domestic government total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh8285_12_1","Bank savings bonds purchased by non-residents total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_01","Securities portfolios, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_02","Bonds and debt securities, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_03","Floating rate notes"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_04","Zero coupon bonds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_05","Foreign currency bonds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_06","Shares, mutual fund shares and other securities"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_07","Domestic securities, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_08","Domestic bank debt securities, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_09","Domestic bank debt securities with a maturity of up to and including 2 years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_10","Domestic bank debt securities with a maturity of more than 2 years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_11","Domestic public debt securities, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_12","Domestic public debt securities issued by the Federal Government and its special funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_13","Domestic corporate debt securities (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_14","Domestic shares, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh54_15","Domestic shares issued by banks (MFIs)"
