SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1977-12,Dec-77,IDX,Index,0,units,,,99.61069,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-01,Jan-78,IDX,Index,0,units,,,99.55733,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-02,Feb-78,IDX,Index,0,units,,,99.51921,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-03,Mar-78,IDX,Index,0,units,,,99.54942,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-04,Apr-78,IDX,Index,0,units,,,99.67484,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-05,May-78,IDX,Index,0,units,,,99.89578,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-06,Jun-78,IDX,Index,0,units,,,100.1962,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-07,Jul-78,IDX,Index,0,units,,,100.5325,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-08,Aug-78,IDX,Index,0,units,,,100.8694,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-09,Sep-78,IDX,Index,0,units,,,101.1628,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-10,Oct-78,IDX,Index,0,units,,,101.3949,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-11,Nov-78,IDX,Index,0,units,,,101.5818,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1978-12,Dec-78,IDX,Index,0,units,,,101.7363,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-01,Jan-79,IDX,Index,0,units,,,101.8826,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-02,Feb-79,IDX,Index,0,units,,,102.0396,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-03,Mar-79,IDX,Index,0,units,,,102.1854,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-04,Apr-79,IDX,Index,0,units,,,102.2793,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-05,May-79,IDX,Index,0,units,,,102.3008,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-06,Jun-79,IDX,Index,0,units,,,102.2343,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-07,Jul-79,IDX,Index,0,units,,,102.0837,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-08,Aug-79,IDX,Index,0,units,,,101.8708,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-09,Sep-79,IDX,Index,0,units,,,101.6336,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-10,Oct-79,IDX,Index,0,units,,,101.4016,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-11,Nov-79,IDX,Index,0,units,,,101.1835,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1979-12,Dec-79,IDX,Index,0,units,,,100.9923,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-01,Jan-80,IDX,Index,0,units,,,100.8113,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-02,Feb-80,IDX,Index,0,units,,,100.5984,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-03,Mar-80,IDX,Index,0,units,,,100.3258,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-04,Apr-80,IDX,Index,0,units,,,99.99277,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-05,May-80,IDX,Index,0,units,,,99.63519,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-06,Jun-80,IDX,Index,0,units,,,99.308,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-07,Jul-80,IDX,Index,0,units,,,99.05762,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-08,Aug-80,IDX,Index,0,units,,,98.88749,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-09,Sep-80,IDX,Index,0,units,,,98.78535,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-10,Oct-80,IDX,Index,0,units,,,98.72369,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-11,Nov-80,IDX,Index,0,units,,,98.69047,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1980-12,Dec-80,IDX,Index,0,units,,,98.68649,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-01,Jan-81,IDX,Index,0,units,,,98.70005,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-02,Feb-81,IDX,Index,0,units,,,98.71819,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-03,Mar-81,IDX,Index,0,units,,,98.72826,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-04,Apr-81,IDX,Index,0,units,,,98.74448,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-05,May-81,IDX,Index,0,units,,,98.77084,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-06,Jun-81,IDX,Index,0,units,,,98.82407,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-07,Jul-81,IDX,Index,0,units,,,98.9069,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-08,Aug-81,IDX,Index,0,units,,,99.00075,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-09,Sep-81,IDX,Index,0,units,,,99.09463,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-10,Oct-81,IDX,Index,0,units,,,99.16902,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-11,Nov-81,IDX,Index,0,units,,,99.20257,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1981-12,Dec-81,IDX,Index,0,units,,,99.18867,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-01,Jan-82,IDX,Index,0,units,,,99.12176,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-02,Feb-82,IDX,Index,0,units,,,99.00784,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-03,Mar-82,IDX,Index,0,units,,,98.81851,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-04,Apr-82,IDX,Index,0,units,,,98.5515,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-05,May-82,IDX,Index,0,units,,,98.24487,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-06,Jun-82,IDX,Index,0,units,,,97.94939,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-07,Jul-82,IDX,Index,0,units,,,97.71508,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-08,Aug-82,IDX,Index,0,units,,,97.60517,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-09,Sep-82,IDX,Index,0,units,,,97.66481,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-10,Oct-82,IDX,Index,0,units,,,97.90852,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-11,Nov-82,IDX,Index,0,units,,,98.30791,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1982-12,Dec-82,IDX,Index,0,units,,,98.78521,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-01,Jan-83,IDX,Index,0,units,,,99.25107,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-02,Feb-83,IDX,Index,0,units,,,99.64194,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-03,Mar-83,IDX,Index,0,units,,,99.95287,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-04,Apr-83,IDX,Index,0,units,,,100.1859,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-05,May-83,IDX,Index,0,units,,,100.3693,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-06,Jun-83,IDX,Index,0,units,,,100.5178,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-07,Jul-83,IDX,Index,0,units,,,100.6613,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-08,Aug-83,IDX,Index,0,units,,,100.8278,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-09,Sep-83,IDX,Index,0,units,,,101.0039,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-10,Oct-83,IDX,Index,0,units,,,101.1699,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-11,Nov-83,IDX,Index,0,units,,,101.3188,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1983-12,Dec-83,IDX,Index,0,units,,,101.4197,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-01,Jan-84,IDX,Index,0,units,,,101.4475,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-02,Feb-84,IDX,Index,0,units,,,101.3919,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-03,Mar-84,IDX,Index,0,units,,,101.2636,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-04,Apr-84,IDX,Index,0,units,,,101.1105,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-05,May-84,IDX,Index,0,units,,,100.976,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-06,Jun-84,IDX,Index,0,units,,,100.8852,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-07,Jul-84,IDX,Index,0,units,,,100.8494,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-08,Aug-84,IDX,Index,0,units,,,100.8352,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-09,Sep-84,IDX,Index,0,units,,,100.8267,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-10,Oct-84,IDX,Index,0,units,,,100.8215,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-11,Nov-84,IDX,Index,0,units,,,100.8139,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1984-12,Dec-84,IDX,Index,0,units,,,100.8157,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-01,Jan-85,IDX,Index,0,units,,,100.8288,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-02,Feb-85,IDX,Index,0,units,,,100.8375,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-03,Mar-85,IDX,Index,0,units,,,100.8404,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-04,Apr-85,IDX,Index,0,units,,,100.8398,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-05,May-85,IDX,Index,0,units,,,100.8377,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-06,Jun-85,IDX,Index,0,units,,,100.8343,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-07,Jul-85,IDX,Index,0,units,,,100.8333,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-08,Aug-85,IDX,Index,0,units,,,100.8222,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-09,Sep-85,IDX,Index,0,units,,,100.7938,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-10,Oct-85,IDX,Index,0,units,,,100.7327,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-11,Nov-85,IDX,Index,0,units,,,100.6297,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1985-12,Dec-85,IDX,Index,0,units,,,100.4982,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-01,Jan-86,IDX,Index,0,units,,,100.3562,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-02,Feb-86,IDX,Index,0,units,,,100.2142,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-03,Mar-86,IDX,Index,0,units,,,100.0856,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-04,Apr-86,IDX,Index,0,units,,,99.97357,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-05,May-86,IDX,Index,0,units,,,99.85686,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-06,Jun-86,IDX,Index,0,units,,,99.74312,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-07,Jul-86,IDX,Index,0,units,,,99.61687,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-08,Aug-86,IDX,Index,0,units,,,99.4706,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-09,Sep-86,IDX,Index,0,units,,,99.31786,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-10,Oct-86,IDX,Index,0,units,,,99.15986,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-11,Nov-86,IDX,Index,0,units,,,99.0074,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1986-12,Dec-86,IDX,Index,0,units,,,98.88759,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-01,Jan-87,IDX,Index,0,units,,,98.81882,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-02,Feb-87,IDX,Index,0,units,,,98.83585,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-03,Mar-87,IDX,Index,0,units,,,98.92381,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-04,Apr-87,IDX,Index,0,units,,,99.05643,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-05,May-87,IDX,Index,0,units,,,99.21086,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-06,Jun-87,IDX,Index,0,units,,,99.37041,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-07,Jul-87,IDX,Index,0,units,,,99.49532,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-08,Aug-87,IDX,Index,0,units,,,99.58447,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-09,Sep-87,IDX,Index,0,units,,,99.6327,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-10,Oct-87,IDX,Index,0,units,,,99.64007,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-11,Nov-87,IDX,Index,0,units,,,99.63538,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1987-12,Dec-87,IDX,Index,0,units,,,99.66891,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-01,Jan-88,IDX,Index,0,units,,,99.77984,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-02,Feb-88,IDX,Index,0,units,,,99.9577,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-03,Mar-88,IDX,Index,0,units,,,100.1722,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-04,Apr-88,IDX,Index,0,units,,,100.3937,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-05,May-88,IDX,Index,0,units,,,100.5927,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-06,Jun-88,IDX,Index,0,units,,,100.7486,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-07,Jul-88,IDX,Index,0,units,,,100.8509,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-08,Aug-88,IDX,Index,0,units,,,100.9217,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-09,Sep-88,IDX,Index,0,units,,,100.9576,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-10,Oct-88,IDX,Index,0,units,,,100.9673,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-11,Nov-88,IDX,Index,0,units,,,100.9738,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1988-12,Dec-88,IDX,Index,0,units,,,100.9644,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-01,Jan-89,IDX,Index,0,units,,,100.9392,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-02,Feb-89,IDX,Index,0,units,,,100.9163,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-03,Mar-89,IDX,Index,0,units,,,100.9001,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-04,Apr-89,IDX,Index,0,units,,,100.8895,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-05,May-89,IDX,Index,0,units,,,100.8799,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-06,Jun-89,IDX,Index,0,units,,,100.8677,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-07,Jul-89,IDX,Index,0,units,,,100.8417,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-08,Aug-89,IDX,Index,0,units,,,100.8111,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-09,Sep-89,IDX,Index,0,units,,,100.7863,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-10,Oct-89,IDX,Index,0,units,,,100.7782,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-11,Nov-89,IDX,Index,0,units,,,100.7991,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1989-12,Dec-89,IDX,Index,0,units,,,100.8507,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-01,Jan-90,IDX,Index,0,units,,,100.9285,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-02,Feb-90,IDX,Index,0,units,,,101.0362,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-03,Mar-90,IDX,Index,0,units,,,101.1686,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-04,Apr-90,IDX,Index,0,units,,,101.3058,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-05,May-90,IDX,Index,0,units,,,101.4311,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-06,Jun-90,IDX,Index,0,units,,,101.5272,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-07,Jul-90,IDX,Index,0,units,,,101.5882,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-08,Aug-90,IDX,Index,0,units,,,101.5897,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-09,Sep-90,IDX,Index,0,units,,,101.5097,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-10,Oct-90,IDX,Index,0,units,,,101.3497,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-11,Nov-90,IDX,Index,0,units,,,101.1302,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1990-12,Dec-90,IDX,Index,0,units,,,100.8809,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-01,Jan-91,IDX,Index,0,units,,,100.6316,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-02,Feb-91,IDX,Index,0,units,,,100.4176,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-03,Mar-91,IDX,Index,0,units,,,100.2625,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-04,Apr-91,IDX,Index,0,units,,,100.1607,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-05,May-91,IDX,Index,0,units,,,100.1063,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-06,Jun-91,IDX,Index,0,units,,,100.092,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-07,Jul-91,IDX,Index,0,units,,,100.105,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-08,Aug-91,IDX,Index,0,units,,,100.1408,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-09,Sep-91,IDX,Index,0,units,,,100.1799,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-10,Oct-91,IDX,Index,0,units,,,100.2115,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-11,Nov-91,IDX,Index,0,units,,,100.2101,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1991-12,Dec-91,IDX,Index,0,units,,,100.1594,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-01,Jan-92,IDX,Index,0,units,,,100.063,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-02,Feb-92,IDX,Index,0,units,,,99.93256,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-03,Mar-92,IDX,Index,0,units,,,99.76228,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-04,Apr-92,IDX,Index,0,units,,,99.54636,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-05,May-92,IDX,Index,0,units,,,99.27512,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-06,Jun-92,IDX,Index,0,units,,,98.94236,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-07,Jul-92,IDX,Index,0,units,,,98.54919,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-08,Aug-92,IDX,Index,0,units,,,98.11979,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-09,Sep-92,IDX,Index,0,units,,,97.69609,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-10,Oct-92,IDX,Index,0,units,,,97.32982,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-11,Nov-92,IDX,Index,0,units,,,97.06422,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1992-12,Dec-92,IDX,Index,0,units,,,96.91222,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-01,Jan-93,IDX,Index,0,units,,,96.83979,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-02,Feb-93,IDX,Index,0,units,,,96.83005,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-03,Mar-93,IDX,Index,0,units,,,96.88316,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-04,Apr-93,IDX,Index,0,units,,,96.99597,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-05,May-93,IDX,Index,0,units,,,97.16325,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-06,Jun-93,IDX,Index,0,units,,,97.3703,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-07,Jul-93,IDX,Index,0,units,,,97.6097,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-08,Aug-93,IDX,Index,0,units,,,97.87699,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-09,Sep-93,IDX,Index,0,units,,,98.15853,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-10,Oct-93,IDX,Index,0,units,,,98.45448,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-11,Nov-93,IDX,Index,0,units,,,98.77821,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1993-12,Dec-93,IDX,Index,0,units,,,99.13688,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-01,Jan-94,IDX,Index,0,units,,,99.53278,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-02,Feb-94,IDX,Index,0,units,,,99.95716,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-03,Mar-94,IDX,Index,0,units,,,100.3816,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-04,Apr-94,IDX,Index,0,units,,,100.7833,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-05,May-94,IDX,Index,0,units,,,101.1453,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-06,Jun-94,IDX,Index,0,units,,,101.4632,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-07,Jul-94,IDX,Index,0,units,,,101.7377,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-08,Aug-94,IDX,Index,0,units,,,101.983,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-09,Sep-94,IDX,Index,0,units,,,102.2017,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-10,Oct-94,IDX,Index,0,units,,,102.3598,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-11,Nov-94,IDX,Index,0,units,,,102.4202,,
LOLITOAA,Amplitude adjusted (CLI),DEU,Germany,M,Monthly,1994-12,Dec-94,IDX,Index,0,units,,,102.3547,,
